"Sp","Betacov","R.Alb","R.Dal1","R.Far1","R.Po2","R.Po3","Rank","PropRank","InSample"
"Myotis longipes",0,0.0667302192564347,0.452112676056338,0.63943661971831,1,1,374,0.631655903006217,1
"Myodes gapperi",0,0.612488083889418,0.933802816901408,0.397183098591549,NA,0.586715867158672,958.25,0.632547466635262,1
"Vespadelus pumilus",0,0.140133460438513,0.35,0.684507042253521,1,1,427.5,0.634928100538407,1
"Lobodon carcinophaga",0,0.720924690181125,0.78169014084507,0.453521126760563,NA,0.586715867158672,1055,0.635712956236358,1
"Leopardus geoffroyi",0,0.575309818875119,0.938028169014084,0.443661971830986,NA,0.586715867158672,928.25,0.635928956719715,1
"Martes foina",0,0.179099142040038,0.176760563380282,0.830985915492958,1,1,456.4,0.637369124182656,1
"Chalinolobus morio",0,0.133579599618684,0.452112676056338,0.607042253521127,1,1,425.5,0.63854690583923,1
"Hipposideros diadema",0,0.0421830314585319,0.452112676056338,0.702816901408451,1,1,362.4,0.639422521784664,1
"Myonycteris torquata",0,0.0359866539561487,0.973239436619718,0.549295774647887,NA,1,443.5,0.639630466305939,1
"Miniopterus magnater",0,0.0411105815061964,0.452112676056338,0.708450704225352,1,1,362.3,0.640334792357577,1
"Diclidurus albus",0,0.218303145853194,0.176760563380282,0.808450704225352,1,1,486.1,0.640702882691765,1
"Myotis davidii",0,0.0784080076263108,0.452112676056338,0.676056338028169,1,1,389,0.641315404342164,1
"Neotoma fuscipes",0,0.706625357483317,0.485211267605634,0.429577464788732,1,0.586715867158672,841.1,0.641625991407271,1
"Sturnira ludovici",0,0.192445185891325,0.614084507042253,0.761971830985915,NA,1,581.625,0.642125380979873,1
"Vulpes corsac",0,0.268469971401335,0.176760563380282,0.766197183098592,1,1,522.2,0.642285543576042,1
"Molossops neglectus",0,0.184103908484271,0.176760563380282,0.853521126760563,1,1,463.8,0.642877119725023,1
"Heteromys anomalus",0,0.818398474737846,0.406338028169014,0.405633802816901,1,0.586715867158672,920.3,0.643417234576487,1
"Vespadelus regulus",0,0.141444232602479,0.452112676056338,0.625352112676056,1,1,434.7,0.643781804266975,1
"Falsistrellus mackenziei",0,0.140729265967588,0.452112676056338,0.628169014084507,1,1,434.5,0.644202191221687,1
"Canis aureus",0,0.117969494756911,0.733802816901408,0.726760563380282,NA,1,518.5,0.64463321875965,1
"Saccolaimus flaviventris",0,0.243565300285987,0.176760563380282,0.804225352112676,1,1,506.7,0.644910243155789,1
"Proteles cristata",0,0.291825548141087,0.176760563380282,0.756338028169014,1,1,540.4,0.644984827938077,1
"Sciurus griseus",0,0.920519542421354,0.643661971830986,0.430985915492958,NA,0.586715867158672,1235.875,0.645470824225992,1
"Hipposideros lankadiva",0,0.159675881792183,0.35,0.71830985915493,1,1,448.7,0.645597148189422,1
"Hipposideros speoris",0,0.155147759771211,0.35,0.736619718309859,1,1,447.5,0.648353495616214,1
"Chalinolobus gouldii",0,0.110104861773117,0.452112676056338,0.701408450704225,1,1,419.2,0.652725197706736,1
"Leptonycteris nivalis",0,0.203050524308866,0.176760563380282,0.884507042253521,1,1,484.1,0.652863625988534,1
"Miniopterus pusillus",0,0.0644661582459485,0.452112676056338,0.747887323943662,1,1,387.5,0.65289323164919,1
"Vespadelus baverstocki",0,0.125,0.452112676056338,0.691549295774648,1,1,430.3,0.653732394366197,1
"Lepus timidus",0,0.471163012392755,0.746478873239437,0.469014084507042,1,0.586715867158672,686.2,0.654674367459581,1
"Chrysocyon brachyurus",0,0.419804575786463,0.176760563380282,0.677464788732394,1,1,636.6,0.654805985579828,1
"Miniopterus natalensis",0,0.129170638703527,0.452112676056338,0.694366197183099,1,1,434.2,0.655129902388593,1
"Hipposideros gigas",1,0.135009532888465,0.452112676056338,0.688732394366197,1,1,438.3,0.6551709206622,1
"Sturnira tildae",0,0.175524308865586,0.35,0.750704225352113,1,1,466.6,0.65524570684354,1
"Vampyrodes caraccioli",0,0.152287893231649,0.765492957746479,0.704225352112676,NA,1,556.125,0.655501550772701,1
"Rhynchonycteris naso",0,0.2017397521449,0.614084507042253,0.807042253521127,NA,1,599.375,0.65571662817707,1
"Mimon crenulatum",0,0.169208770257388,0.35,0.76056338028169,1,1,462.7,0.655954430107816,1
"Metachirus nudicaudatus",0,NA,0.588732394366197,0.46056338028169,1,0.586715867158672,334,0.65900291045164,1
"Atilax paludinosus",0,0.270734032411821,0.176760563380282,0.849295774647887,1,1,535.9,0.659358074087998,1
"Hipposideros lekaguli",1,0.128455672068637,0.452112676056338,0.719718309859155,1,1,437.2,0.660057331596826,1
"Mesophylla macconnelli",0,0.160867492850334,0.452112676056338,0.687323943661972,1,1,459.8,0.660060822513729,1
"Glauconycteris argentata",0,0.0452812202097235,0.909154929577465,0.692957746478873,NA,1,467.375,0.661848474066515,1
"Lemur catta",0,0.904551954242135,0.416197183098592,0.402816901408451,1,0.586715867158672,993.6,0.66205638118157,1
"Miniopterus australis",0,0.147283126787417,0.452112676056338,0.716901408450704,1,1,452.6,0.663259442258892,1
"Hipposideros vittatus",0,0.133579599618684,0.452112676056338,0.733802816901408,1,1,443.5,0.663899018515286,1
"Sturnira erythromos",0,0.171830314585319,0.452112676056338,0.705633802816901,1,1,471.6,0.665915358691712,1
"Nycteris nana",0,0.150857959961868,0.733802816901408,0.780281690140845,NA,1,562.5,0.66623561675103,1
"Lophostoma silvicolum",0,0.161344137273594,0.765492957746479,0.73943661971831,NA,1,571.875,0.666568428684596,1
"Marmota flaviventris",0,0.849022878932317,0.485211267605634,0.425352112676056,1,0.586715867158672,960,0.669260425274536,1
"Apodemus chevrieri",0,0.251549094375596,0.452112676056338,0.663380281690141,1,1,532.5,0.673408410424415,1
"Ondatra zibethicus",0,0.276811248808389,0.35,0.742253521126761,1,1,550.4,0.67381295398703,1
"Lichonycteris obscura",0,0.208770257387989,0.452112676056338,0.723943661971831,1,1,505.2,0.676965319083232,1
"Ateles geoffroyi",0,0.815657769304099,0.835211267605634,0.473239436619718,NA,0.586715867158672,1167.375,0.677706085172031,1
"Madromys blanfordi",0,0.32769304099142,0.35,0.711267605633803,1,1,588.7,0.677792129325045,1
"Mandrillus leucophaeus",0,0.720924690181125,0.936619718309859,0.480281690140845,NA,0.586715867158672,1087.25,0.681135491447625,1
"Praomys jacksoni",0,0.286463298379409,0.35,0.770422535211268,1,1,562.5,0.681377166718135,1
"Ursus arctos",0,0.255243088655863,0.614084507042253,0.856338028169014,NA,1,664.25,0.681416405966783,1
"Lycalopex vetulus",0,0.458293612964728,0.176760563380282,0.773239436619718,1,1,682.5,0.681658722592946,1
"Myodes rufocanus",0,0.340681601525262,0.848591549295775,0.53943661971831,NA,1,739.25,0.682177442634837,1
"Lonchorhina aurita",0,0.174928503336511,0.452112676056338,0.785915492957746,1,1,485.6,0.682591334470119,1
"Lonchophylla robusta",0,0.181839847473785,0.765492957746479,0.784507042253521,NA,1,601.375,0.682959961868446,1
"Cardioderma cor",0,0.166348903717827,0.452112676056338,0.812676056338028,1,1,482.2,0.686227527222439,1
"Cynictis penicillata",0,0.48963298379409,0.176760563380282,0.767605633802817,1,1,708,0.686799836195438,1
"Meles meles",0,0.245829361296473,0.917605633802817,0.592957746478873,NA,1,661.5,0.689098185394541,1
"Apodemus speciosus",0,0.355338417540515,0.35,0.740845070422535,1,1,616.1,0.68923669759261,1
"Sylvilagus floridanus",0,0.74904671115348,0.750704225352113,0.369014084507042,1,0.586715867158672,905.8,0.691096177634261,1
"Reithrodontomys megalotis",0,0.551835081029552,0.35,0.557746478873239,1,1,755,0.691916311980558,1
"Mus spretus",0,0.265848427073403,0.990140845070423,0.512676056338028,NA,1,681.125,0.692166332120464,1
"Arvicola amphibius",0,0.26930409914204,0.35,0.843661971830986,1,1,558.5,0.692593214194605,1
"Vulpes lagopus",0,0.491658722592946,0.176760563380282,0.797183098591549,1,1,713.9,0.693120476912955,1
"Genetta maculata",0,0.268946615824595,0.733802816901408,0.774647887323944,NA,1,685.375,0.694349330012487,1
"Felis nigripes",0,0.507983794089609,0.176760563380282,0.787323943661972,1,1,726.2,0.694413660226373,1
"Dobsonia anderseni",0,0.0843660629170639,0.879577464788732,0.514084507042254,1,1,431.7,0.69560560694961,1
"Cerdocyon thous",0,0.445066730219256,0.805633802816901,0.533802816901408,NA,1,840.125,0.696125837484392,1
"Mystacina tuberculata",0,0.242373689227836,0.452112676056338,0.790140845070422,1,1,542.8,0.696925442070919,1
"Suricata suricatta",0,0.55838894184938,0.176760563380282,0.753521126760563,1,1,763.7,0.697734126398045,1
"Calomys musculinus",0,0.59556720686368,0.35,0.552112676056338,1,1,790.9,0.699535976584004,1
"Tragelaphus angasii",0,0.499046711153479,0.733802816901408,0.570422535211268,NA,1,890.5,0.700818015816539,1
"Mustela putorius",0,0.248927550047664,0.452112676056338,0.805633802816901,1,1,550.5,0.701334805784181,1
"Taphozous theobaldi",0,0.0799571020019066,0.680281690140845,0.752112676056338,1,1,433.5,0.702470293639818,1
"Mastomys huberti",0,0.344256434699714,0.909154929577465,0.559154929577465,NA,1,757.25,0.703141573463661,1
"Apodemus argenteus",0,0.323879885605338,0.35,0.846478873239437,1,1,604.7,0.704071751768955,1
"Castor fiber",0,0.376668255481411,0.848591549295775,0.594366197183099,NA,1,786.75,0.704906500490071,1
"Pteropus admiralitatum",0,0.092230695900858,0.879577464788732,0.569014084507042,1,1,446.1,0.708164449039327,1
"Neotoma floridana",0,0.62476167778837,0.176760563380282,0.746478873239437,1,1,818.4,0.709600222881618,1
"Trachypithecus francoisi",0,0.42302192564347,0.35,0.77887323943662,1,1,678.3,0.710379033016018,1
"Rusa unicolor",0,0.179099142040038,0.826056338028169,0.842253521126761,NA,1,619.5,0.711852250298742,1
"Phacochoerus africanus",0,0.280505243088656,0.995070422535211,0.584507042253521,NA,1,710.125,0.715020676969347,1
"Galago senegalensis",0,0.485581506196378,0.614084507042253,0.78169014084507,NA,1,892.625,0.720339038520925,1
"Pteropus neohibernicus",0,0.0900857959961869,0.879577464788732,0.633802816901408,1,1,453.5,0.720693215537266,1
"Potamochoerus porcus",0,0.312082936129647,0.995070422535211,0.583098591549296,NA,1,743,0.722562987553539,1
"Mus spicilegus",0,0.257745471877979,0.977464788732394,0.670422535211268,NA,1,698.375,0.72640819895541,1
"Cercopithecus pogonias",0,0.476882745471878,0.614084507042253,0.826760563380282,NA,1,891.5,0.729431953973603,1
"Pteropus capistratus",0,0.111653956148713,0.879577464788732,0.657746478873239,1,1,475,0.729795579962137,1
"Desmodillus auricularis",0,0.545757864632984,0.35,0.757746478873239,1,1,778.3,0.730700868701245,1
"Crocidura attenuata",0,0.22032888465205,0.452112676056338,0.98169014084507,1,1,551.5,0.730826340310692,1
"Ourebia ourebi",0,0.261916110581506,0.733802816901408,0.936619718309859,NA,1,706.75,0.733084661448193,1
"Hydrochoerus hydrochaeris",0,0.660271687321258,0.176760563380282,0.832394366197183,1,1,860.4,0.733885323379745,1
"Otomys irroratus",0,0.392635843660629,0.733802816901408,0.809859154929577,NA,1,821.375,0.734074453872904,1
"Dasymys incomtus",0,0.268946615824595,0.680281690140845,0.729577464788732,1,1,588.9,0.735761154150834,1
"Redunca fulvorufula",0,0.349261201143947,0.733802816901408,0.86056338028169,NA,1,784.875,0.735906849581761,1
"Heliosciurus rufobrachium",0,0.512035271687321,0.848591549295775,0.585915492957746,NA,1,927.25,0.736635578485211,1
"Lepus capensis",0,0.369995233555767,0.985211267605634,0.595774647887324,NA,1,804.25,0.737745287262181,1
"Galerella sanguinea",0,NA,0.176760563380282,0.776056338028169,1,1,372.875,0.738204225352113,1
"Akodon montensis",0,0.590443279313632,0.35,0.754929577464789,1,1,815.4,0.739074571355684,1
"Colobus polykomos",0,0.578765490943756,0.35,0.777464788732394,1,1,808.8,0.74124605593523,1
"Lophuromys flavopunctatus",0,0.292897998093422,0.680281690140845,0.738028169014085,1,1,610.2,0.74224157144967,1
"Funisciurus anerythrus",0,0.506911344137274,0.848591549295775,0.616901408450704,NA,1,927.375,0.743101075470938,1
"Pseudois nayaur",0,0.296234509056244,0.805633802816901,0.877464788732394,NA,1,745,0.744833275151385,1
"Deomys ferrugineus",0,0.487845567206864,0.452112676056338,0.791549295774648,1,1,749,0.74630150780757,1
"Mus setulosus",0,0.267040038131554,0.973239436619718,0.745070422535211,NA,1,720.625,0.746337474321621,1
"Spermophilus undulatus",0,0.594018112488084,0.176760563380282,0.961971830985916,1,1,823.2,0.746550101370856,1
"Mustela lutreola",0,0.256673021925643,0.863380281690141,0.866197183098592,NA,1,711.75,0.746562621678594,1
"Thomomys talpoides",0,0.842588179218303,0.35,0.550704225352113,1,1,998,0.748658480914083,1
"Saiga tatarica",0,0.525262154432793,0.826056338028169,0.643661971830986,NA,1,947.375,0.748745116072987,1
"Lycalopex gymnocercus",0,0.437082936129647,0.805633802816901,0.759154929577465,NA,1,871.75,0.750467917131003,1
"Tragelaphus eurycerus",0,0.303503336510963,0.873239436619718,0.836619718309859,NA,1,757.375,0.753340622860135,1
"Funambulus tristriatus",0,0.863560533841754,0.35,0.56056338028169,1,1,1017,0.754824782824689,1
"Micaelamys namaquensis",0,0.314585319351764,0.909154929577465,0.798591549295775,NA,1,768.625,0.755582949556251,1
"Gazella subgutturosa",0,0.317445185891325,0.733802816901408,0.971830985915493,NA,1,771.25,0.755769747177057,1
"Presbytis melalophos",0,0.513465204957102,0.680281690140845,0.587323943661972,1,1,773.9,0.756214167751984,1
"Glaucomys volans",0,0.763346043851287,0.176760563380282,0.850704225352113,1,1,949.5,0.758162166516736,1
"Sylvilagus nuttallii",0,0.895853193517636,0.35,0.546478873239437,1,1,1042.1,0.758466413351415,1
"Halichoerus grypus",0,0.629408960915157,0.805633802816901,0.6,NA,1,1045.25,0.758760690933015,1
"Prionailurus bengalensis",0,0.160867492850334,0.942957746478873,0.933802816901408,NA,1,637.375,0.759407014057654,1
"Spermophilus fulvus",0,0.531220209723546,0.848591549295775,0.669014084507042,NA,1,962.125,0.762206460881591,1
"Cercocebus agilis",0,0.435653002859867,0.954929577464789,0.659154929577465,NA,1,879,0.76243437747553,1
"Thryonomys swinderianus",0,0.502502383222116,0.733802816901408,0.815492957746479,NA,1,937.625,0.762949539467501,1
"Lemmus lemmus",0,0.484628217349857,0.987323943661972,0.58169014084507,NA,1,922.375,0.763410575464225,1
"Meriones libycus",0,0.37571496663489,0.848591549295775,0.829577464788732,NA,1,827.5,0.763470995179849,1
"Coendou prehensilis",0,0.647640610104862,0.614084507042253,0.792957746478873,NA,1,1064.625,0.763670715906497,1
"Puma yagouaroundi",0,0.510605338417541,0.452112676056338,0.859154929577465,1,1,777.7,0.764374588810269,1
"Muntiacus muntjak",0,0.274189704480458,0.826056338028169,0.963380281690141,NA,1,740.75,0.765906581049692,1
"Hylobates pileatus",0,0.494161105815062,0.96830985915493,0.601408450704225,NA,1,932.5,0.765969853918554,1
"Gazella dorcas",0,0.319351763584366,0.805633802816901,0.942253521126761,NA,1,780.75,0.766809771882007,1
"Glis glis",0,0.363560533841754,0.890140845070423,0.816901408450704,NA,1,819.875,0.76765069684072,1
"Oryzomys palustris",0,0.674928503336511,0.35,0.819718309859155,1,1,895.5,0.768929362639133,1
"Neoromicia nanus",0,NA,0.452112676056338,0.623943661971831,1,1,394.75,0.769014084507042,1
"Spermophilus variegatus",0,0.753098188751192,0.176760563380282,0.926760563380282,1,1,951.7,0.771323863102351,1
"Macaca arctoides",0,0.284199237368923,0.922535211267606,0.88169014084507,NA,1,753.875,0.7721061473704,1
"Arvicola scherman",0,0.328884652049571,0.848591549295775,0.911267605633803,NA,1,792.875,0.772185951744787,1
"Lynx lynx",0,0.252144899904671,0.848591549295775,0.997183098591549,NA,1,727.625,0.774479886947999,1
"Gerbilliscus validus",0,0.392635843660629,0.680281690140845,0.801408450704225,1,1,702.9,0.77486519690114,1
"Trachypithecus obscurus",0,0.491658722592946,0.988732394366197,0.626760563380282,NA,1,938,0.776787920084856,1
"Rupicapra pyrenaica",0,0.590443279313632,0.873239436619718,0.645070422535211,NA,1,1024.375,0.77718828461714,1
"Pusa sibirica",0,0.693160152526215,0.805633802816901,0.61830985915493,NA,1,1115.375,0.779275953624512,1
"Cercocebus atys",0,0.55838894184938,0.929577464788732,0.629577464788732,NA,1,998,0.779385967856711,1
"Boselaphus tragocamelus",0,0.362368922783603,0.826056338028169,0.929577464788732,NA,1,827.25,0.779500681400126,1
"Cephalophus callipygus",0,0.494161105815062,0.973239436619718,0.656338028169014,NA,1,943.125,0.780934642650949,1
"Rupicapra rupicapra",0,0.330076263107722,0.922535211267606,0.87887323943662,NA,1,801.5,0.782871178452987,1
"Tupaia belangeri",0,0.287178265014299,0.948591549295775,0.898591549295775,NA,1,764.625,0.783590340901462,1
"Neotoma cinerea",0,0.637154432793136,0.899295774647887,0.602816901408451,NA,1,1070.5,0.784816777212369,1
"Taxidea taxus",0,0.522402287893232,0.805633802816901,0.811267605633803,NA,1,970.5,0.784825924085984,1
"Bassaricyon gabbii",0,0.566491897044805,0.765492957746479,0.81830985915493,NA,1,1010.875,0.787573678486553,1
"Melanomys caliginosus",0,0.610581506196378,0.614084507042253,0.928169014084507,NA,1,1049.75,0.788208756830785,1
"Nycticebus coucang",0,0.42302192564347,0.680281690140845,0.838028169014085,1,1,733.6,0.78826635695968,1
"Onychomys torridus",0,0.756315538608198,0.35,0.845070422535211,1,1,967.4,0.790277192228682,1
"Cuniculus paca",0,0.626787416587226,0.614084507042253,0.92112676056338,NA,1,1065.5,0.790499671048215,1
"Zalophus californianus",0,0.634771210676835,0.942957746478873,0.588732394366197,NA,1,1073.25,0.791615337880476,1
"Mungos mungo",0,0.294804575786463,0.991549295774648,0.891549295774648,NA,1,779,0.79447579183394,1
"Raphicerus sharpei",0,0.372020972354623,0.826056338028169,0.980281690140845,NA,1,846.375,0.794589750130909,1
"Cricetus cricetus",0,0.321377502383222,0.962676056338028,0.897183098591549,NA,1,802.75,0.7953091643282,1
"Miopithecus talapoin",0,0.620710200190658,0.929577464788732,0.638028169014085,NA,1,1064.875,0.797078958498369,1
"Proechimys guairae",0,0.756315538608198,0.614084507042253,0.82112676056338,NA,1,1183.625,0.797881701553458,1
"Akodon azarae",0,0.592707340324118,0.614084507042253,0.987323943661972,NA,1,1041.5,0.798528947757086,1
"Cricetomys emini",0,0.426239275500477,0.848591549295775,0.919718309859155,NA,1,896.5,0.798637283663852,1
"Mirounga leonina",0,NA,0.614084507042253,0.783098591549296,NA,1,511.333333333333,0.79906103286385,1
"Caluromys derbianus",0,NA,0.765492957746479,0.632394366197183,NA,1,511.5,0.799295774647887,1
"Nasua narica",0,0.499046711153479,0.765492957746479,0.93943661971831,NA,1,961.625,0.800994072154567,1
"Orcinus orca",0,NA,0.35,0.864788732394366,1,1,419.375,0.803697183098592,1
"Capra pyrenaica",0,0.505243088655863,0.733802816901408,0.97887323943662,NA,1,969.5,0.804479786248473,1
"Pithecia pithecia",0,0.732840800762631,0.614084507042253,0.873239436619718,NA,1,1168.25,0.805041186106151,1
"Phacochoerus aethiopicus",0,0.507983794089609,0.826056338028169,0.890140845070423,NA,1,973,0.80604524429705,1
"Funisciurus congicus",0,0.759532888465205,0.848591549295775,0.622535211267606,NA,1,1193.375,0.807664912257146,1
"Oligoryzomys flavescens",0,0.569351763584366,0.848591549295775,0.822535211267606,NA,1,1029.375,0.810119631036937,1
"Pongo abelii",0,0.637154432793136,0.96830985915493,0.635211267605634,NA,1,1088.5,0.810168889888425,1
"Alouatta seniculus",0,0.742135367016206,0.614084507042253,0.905633802816901,NA,1,1183.75,0.81546341921884,1
"Sciurus granatensis",0,0.782769304099142,0.614084507042253,0.869014084507042,NA,1,1219.875,0.816466973912109,1
"Perameles nasuta",0,NA,0.680281690140845,0.590140845070423,1,1,429.25,0.817605633802817,1
"Capricornis crispus",0,0.500357483317445,0.873239436619718,0.902816901408451,NA,1,975.625,0.819103455336404,1
"Cercopithecus neglectus",0,0.464728312678742,0.929577464788732,0.885915492957747,NA,1,945.25,0.820055317606305,1
"Procapra gutturosa",0,0.600810295519542,0.826056338028169,0.854929577464789,NA,1,1064.125,0.820449052753125,1
"Dipodomys heermanni",0,0.891205910390848,0.35,0.863380281690141,1,1,1083.2,0.820917238416198,1
"Tylomys nudicaudus",0,0.660271687321258,0.765492957746479,0.861971830985915,NA,1,1117,0.821934119013413,1
"Blastocerus dichotomus",0,0.507983794089609,0.826056338028169,0.954929577464789,NA,1,984.5,0.822242427395642,1
"Macaca ochreata",0,0.699714013346044,0.954929577464789,0.636619718309859,NA,1,1152,0.822815827280173,1
"Reithrodontomys mexicanus",0,0.647640610104862,0.680281690140845,0.788732394366197,1,1,915.1,0.823330938922381,1
"Ateles paniscus",0,0.799451858913251,0.35,0.969014084507042,1,1,1021.2,0.823693188684059,1
"Baiomys taylori",0,0.647640610104862,0.765492957746479,0.887323943661972,NA,1,1108.25,0.825114377878328,1
"Saguinus midas",0,0.782769304099142,0.614084507042253,0.912676056338028,NA,1,1227.625,0.827382466869856,1
"Tragulus javanicus",0,0.450428979980934,0.873239436619718,0.992957746478873,NA,1,939.25,0.829156540769881,1
"Saguinus geoffroyi",0,0.929575786463298,0.35,0.870422535211268,1,1,1116.4,0.829999664334913,1
"Hoplomys gymnurus",0,0.917778836987607,0.614084507042253,0.802816901408451,NA,1,1349.75,0.833670061359578,1
"Mustela nigripes",0,0.551835081029552,0.962676056338028,0.823943661971831,NA,1,1031.5,0.834613699834853,1
"Cercopithecus petaurista",0,0.50917540514776,0.848591549295775,0.984507042253521,NA,1,995,0.835568499174264,1
"Nectomys squamipes",0,0.632387988560534,0.680281690140845,0.880281690140845,1,1,915.3,0.838590273768445,1
"Dipodomys nitratoides",0,0.96234509056244,0.35,0.892957746478873,1,1,1147.1,0.841060567408263,1
"Choloepus didactylus",0,0.878693994280267,0.614084507042253,0.876056338028169,NA,1,1321.75,0.842208709837672,1
"Myrmecophaga tridactyla",0,0.773355576739752,0.982394366197183,0.615492957746479,NA,1,1230.375,0.842810725170854,1
"Proechimys longicaudatus",0,0.770257387988561,0.765492957746479,0.840845070422535,NA,1,1228.625,0.844148854039394,1
"Cercopithecus mitis",0,0.481291706387035,0.962676056338028,0.938028169014084,NA,1,977.75,0.845498982934787,1
"Macaca cyclopis",0,0.799451858913251,0.922535211267606,0.667605633802817,NA,1,1256.375,0.847398175995918,1
"Lagothrix lagotricha",0,0.793732125834128,0.977464788732394,0.62112676056338,NA,1,1251.875,0.848080918782476,1
"Cebus apella",0,0.693160152526215,0.680281690140845,0.867605633802817,1,1,964.5,0.848209495293975,1
"Spermophilus citellus",0,0.435653002859867,0.992957746478873,0.966197183098592,NA,1,940.25,0.848701983109333,1
"Balaenoptera physalus",0,NA,0.942957746478873,0.605633802816901,NA,1,547.166666666667,0.849530516431925,1
"Eschrichtius robustus",0,NA,0.942957746478873,0.614084507042253,NA,1,549.166666666667,0.852347417840376,1
"Balaenoptera borealis",0,NA,0.942957746478873,0.619718309859155,NA,1,550.5,0.854225352112676,1
"Ozotoceros bezoarticus",0,0.464728312678742,0.962676056338028,0.998591549295775,NA,1,971.125,0.856498979578136,1
"Trinomys iheringi",0,0.802430886558627,0.680281690140845,0.814084507042254,1,1,1048.6,0.859359416748345,1
"Spermophilus lateralis",0,0.88465204957102,0.899295774647887,0.654929577464789,NA,1,1339.375,0.859719350420924,1
"Saguinus labiatus",0,0.855338417540515,0.997887323943662,0.591549295774648,NA,1,1314.875,0.861193759314706,1
"Pudu puda",0,0.612488083889418,0.873239436619718,0.959154929577465,NA,1,1103.25,0.86122061252165,1
"Aotus azarae",0,0.759532888465205,0.805633802816901,0.883098591549296,NA,1,1232,0.86206632070785,1
"Cercopithecus cephus",0,0.563274547187798,0.929577464788732,0.96056338028169,NA,1,1061.875,0.863353848064555,1
"Oryzomys alfaroi",0,NA,0.614084507042253,0.977464788732394,NA,1,557.333333333333,0.863849765258216,1
"Peromyscus boylii",0,0.612488083889418,0.899295774647887,0.943661971830986,NA,1,1105.125,0.863861457592073,1
"Cebus capucinus",0,0.838298379408961,0.765492957746479,0.857746478873239,NA,1,1303,0.86538445400717,1
"Stenella coeruleoalba",0,NA,0.805633802816901,0.794366197183099,NA,1,559.333333333333,0.866666666666667,1
"Tursiops truncatus",0,NA,0.805633802816901,0.795774647887324,NA,1,559.666666666667,0.867136150234742,1
"Delphinapterus leucas",0,NA,0.997887323943662,0.609859154929577,NA,1,561.166666666667,0.86924882629108,1
"Coendou rothschildi",0,0.89335081029552,0.765492957746479,0.828169014084507,NA,1,1355.5,0.871753195531626,1
"Equus hemionus",0,0.666706387035272,0.863380281690141,0.970422535211268,NA,1,1160.375,0.87512730098417,1
"Sciurus variegatoides",0,0.907173498570067,0.614084507042253,0.991549295774648,NA,1,1372.125,0.878201825346742,1
"Hylobates moloch",0,0.714609151572927,0.96830985915493,0.847887323943662,NA,1,1207.5,0.88270158366788,1
"Rusa timorensis",0,0.620710200190658,0.917605633802817,0.995774647887324,NA,1,1126.25,0.8835226204702,1
"Macropus rufus",0,NA,0.733802816901408,0.923943661971831,NA,1,573,0.885915492957747,1
"Macaca sylvanus",0,0.738679694947569,0.890140845070423,0.91830985915493,NA,1,1231.375,0.88678259979323,1
"Dipodomys merriami",0,0.799451858913251,0.765492957746479,0.985915492957746,NA,1,1285,0.887715077404369,1
"Macaca tonkeana",0,0.686725452812202,0.954929577464789,0.914084507042254,NA,1,1187.625,0.888934884329811,1
"Pelomys isseli",0,NA,0.909154929577465,0.763380281690141,NA,1,576.5,0.890845070422535,1
"Marmosa murina",0,NA,0.680281690140845,0.888732394366197,1,1,482.25,0.892253521126761,1
"Cabassous centralis",0,0.909795042897998,0.765492957746479,0.908450704225352,NA,1,1387,0.895934676217457,1
"Odobenus rosmarus",0,0.683746425166826,0.948591549295775,0.952112676056338,NA,1,1190.125,0.896112662629735,1
"Isoodon macrourus",0,NA,0.680281690140845,0.909859154929577,1,1,486,0.897535211267606,1
"Oryzomys angouya",0,NA,0.848591549295775,0.852112676056338,NA,1,583.166666666667,0.900234741784038,1
"Liomys adspersus",0,0.976167778836988,0.765492957746479,0.871830985915493,NA,1,1450.125,0.90337293062474,1
"Sylvilagus aquaticus",0,0.9430409914204,0.680281690140845,0.894366197183099,1,1,1178,0.903537775748869,1
"Chironectes minimus",0,NA,0.765492957746479,0.949295774647887,NA,1,586.5,0.904929577464789,1
"Chaetodipus spinatus",0,0.955791229742612,0.680281690140845,0.907042253521127,1,1,1190.5,0.908623034680917,1
"Macropus fuliginosus",0,NA,0.733802816901408,0.994366197183099,NA,1,589.666666666667,0.909389671361502,1
"Phocoena phocoena",0,NA,0.805633802816901,0.932394366197183,NA,1,592,0.912676056338028,1
"Leptonychotes weddellii",0,0.83567683508103,0.863380281690141,0.957746478873239,NA,1,1335.375,0.914200898911102,1
"Diplomys labilis",0,0.965085795996187,0.765492957746479,0.935211267605634,NA,1,1449.75,0.916447505337075,1
"Callithrix geoffroyi",0,0.976167778836988,0.765492957746479,0.925352112676056,NA,1,1459.625,0.916753212314881,1
"Globicephala melas",0,NA,0.805633802816901,0.945070422535211,NA,1,595,0.916901408450704,1
"Perognathus parvus",0,0.855338417540515,0.899295774647887,0.922535211267606,NA,1,1356.125,0.919292350864002,1
"Macaca maura",0,0.842588179218303,0.954929577464789,0.901408450704225,NA,1,1348.875,0.924731551846829,1
"Tamias minimus",0,0.855338417540515,0.899295774647887,0.946478873239437,NA,1,1360.375,0.92527826635696,1
"Macaca nigra",0,0.773355576739752,0.954929577464789,0.974647887323944,NA,1,1289.25,0.925733260382121,1
"Delphinus delphis",0,NA,0.805633802816901,0.988732394366197,NA,1,605.333333333333,0.931455399061033,1
"Macropus parma",0,NA,0.922535211267606,0.874647887323944,NA,1,606,0.932394366197183,1
